,Id,SalePrice
1000,2461,145670.3704166457
1001,2462,130629.46285998687
1002,2463,136739.87585318138
1003,2464,186041.8049472153
1004,2465,146102.5567246794
1005,2466,136856.3032025052
1006,2467,120896.27935892096
1007,2468,106635.74894772781
1008,2469,99451.99746128751
1009,2470,199731.9582744974
1010,2471,212229.83217809585
1011,2472,163968.18951050588
1012,2473,124461.56649605025
1013,2474,64998.58757432681
1014,2475,198014.27765137327
1015,2476,110581.61798273938
1016,2477,107498.28429307
1017,2478,137162.80370649212
1018,2479,103730.35024526744
1019,2480,158250.0920687831
1020,2481,129716.39059740849
1021,2482,104003.18350833311
1022,2483,106202.50945653726
1023,2484,128310.1283607836
1024,2485,131147.46604020084
1025,2486,154229.33489876887
1026,2487,189891.52388177832
1027,2488,176021.8845164325
1028,2489,161994.1327524866
1029,2490,146683.30189716534
1030,2491,79307.63471209473
1031,2492,186296.17330172897
1032,2493,158104.29051139127
1033,2494,148652.38207441225
1034,2495,67564.27603752713
1035,2496,214312.84075640122
1036,2497,156305.77540449495
1037,2498,127277.17131042603
1038,2499,78864.50727976265
1039,2500,97375.55444341473
1040,2501,145051.4892317242
1041,2502,142154.1067698781
1042,2503,113230.96462902092
1043,2504,188588.69128840428
1044,2505,233117.86294449816
1045,2506,245358.00443308262
1046,2507,268908.1891205667
1047,2508,244991.20947535502
1048,2509,216732.38035496834
1049,2510,211612.52865615106
1050,2511,175041.25798688107
1051,2512,214677.12235507407
1052,2513,215386.34337195402
1053,2514,277742.92815425876
1054,2515,164552.37987272342
1055,2516,180410.87940757567
1056,2517,157578.91311818123
1057,2518,160715.56801160963
1058,2519,263232.46977436764
1059,2520,230043.26582714662
1060,2521,183862.51183495595
1061,2522,217639.9861321484
1062,2523,110084.748016172
1063,2524,144629.54663167076
1064,2525,147992.82491752013
1065,2526,174372.8528941312
1066,2527,137632.3097462698
1067,2528,149918.92519679214
1068,2529,140678.40146492
1069,2530,134943.96133921557
1070,2531,254223.94130512342
1071,2532,215807.11247021848
