Id,SalePrice
1813,136764.26762073205
1814,107332.75097307598
1815,45767.56324724427
1816,93370.47314107986
1817,119381.69101029713
1818,158474.75102165397
1819,133303.81890251173
1820,32415.424041539067
1821,107691.99242366682
1822,160404.62167411458
1823,61675.196799045225
1824,134425.77844073853
1825,146647.32507703512
1826,92416.38981607216
1827,104916.49499706572
1828,143719.08591419074
1829,157245.67769477033
1830,142123.85005961015
1831,145153.86557624105
1832,36449.112277698194
1833,140155.03797166955
1834,115690.41361853809
1835,104311.9412878482
1836,118889.03829508807
1837,76735.43903652369
1838,98782.94405207911
1839,125613.59005852113
1840,183770.5132305851
1841,114096.50675781054
1842,87764.19370249982
1843,133026.2307245814
1844,160140.82125592313
1845,149258.33856431476
1846,154186.37383051674
1847,164783.67518506196
1848,41530.01917876248
1849,112034.86397242066
1850,115275.32144971218
1851,129288.06330023578
1852,133930.37623597536
1853,111241.03183526394
1854,150189.64713843897
1855,137901.22946056692
1856,224015.69865750786
1857,116739.6191700919
1858,160727.87991229404
1859,126953.74097989095
1860,170108.1478281241
1861,131041.14688302964
1862,317986.2382440495
1863,306123.23383887135
1864,306131.84462864266
1865,360579.2101013287
1866,348266.0853375598
1867,216310.67558869006
1868,283162.17534727487
1869,208345.10589921262
1870,216903.2615367363
1871,276740.3477731347
1872,174453.68678590693
1873,247666.88179322574
1874,149146.52534448658
1875,181574.16952256227
1876,201317.14715189845
1877,200560.0487283501
1878,204684.74707887325
1879,142501.02505184195
1880,132783.5194917289
1881,237310.4547485957
1882,229404.5621126897
1883,180273.9595303956
1884,194950.00928053787
1885,216620.8818577111
1886,283352.287153485
1887,219348.92473670715
1888,245608.02257018964
1889,169383.77361283702
1890,97932.81422978037
1891,107836.0868055555
1892,114725.89567757491
1893,123333.98924598325
1894,116708.66769684653
1895,130695.14567071866
1896,132972.76911743486
1897,129189.47736072066
1898,89532.18218476218
1899,156849.23368264115
1900,157749.35903386623
1901,201062.48756131265
1902,176529.1974300091
1903,230919.0610864239
1904,175528.75320011415
1905,191110.1788769498
1906,158096.85878514362
1907,201693.3169027207
1908,105910.5378767593
1909,138361.86117411478
1910,123482.41526569091
1911,223649.00648695676
1912,306297.3463255806
1913,159053.2778269325
1914,55421.76645536958
1915,349267.74702699215
1916,47302.98260816203
1917,227829.96983073113
1918,132507.7055587471
1919,144025.0561343129
1920,155791.97328393973
1921,383094.54069538845
1922,351448.74975956697
1923,235631.72987680367
1924,217731.59585957605
1925,200221.1914164593
1926,380011.71131778904
1927,123854.90420874415
1928,162800.3196984389
1929,101751.89097894318
1930,113748.23567016414
1931,118160.726332144
1932,126685.31866320001
1933,193901.99917296125
1934,177255.00349354642
1935,170498.74251908297
1936,201062.63778203985
1937,184860.96821242344
1938,170291.28620920485
1939,289431.0162921697
1940,211502.61998381777
1941,163517.58774752586
1942,156602.0245550365
1943,251615.79012606983
1944,406995.68715943233
1945,420783.1866287821
1946,125359.7245112739
1947,231751.3269896106
1948,172010.96680436932
1949,240334.34783957023
1950,178274.62971235413
1951,241327.8922024298
1952,190595.6162543442
1953,184187.95440368413
1954,178570.12847663616
1955,120925.16528784155
1956,283235.91186154494
1957,152058.32093790322
1958,241334.24040942467
1959,130244.92022971733
1960,98355.39595904271
1961,132803.11026343942
1962,89410.20840547068
1963,99491.26041952209
1964,108749.41314681282
1965,128045.25877304864
1966,138098.33571582046
1967,312096.3549500494
1968,399424.36849323043
1969,381288.82952356513
1970,390223.39322902064
1971,439681.8317110463
1972,370277.70190408593
1973,299904.26227907557
1974,348440.8279589951
1975,533801.1300969565
1976,276488.5781686058
1977,349624.7365487291
1978,337965.43570913305
1979,309219.52275269176
1980,189161.29385416262
1981,341113.54793904873
1982,211772.7149114055
1983,204860.2300455599
1984,174805.99141121437
1985,226486.01368932446
1986,207033.3690335556
1987,205026.4919196921
1988,170602.54472527062
1989,187590.98293111438
1990,206448.48516516553
1991,224778.52068734853
1992,221025.59901115418
1993,169256.26354212483
1994,224229.44413893353
1995,181648.05366980357
1996,282459.60683674645
1997,335375.89149283443
1998,297111.1664235265
1999,333324.8830470296
2000,324480.5662203927
2001,289726.7992582
2002,251369.87019206057
2003,239751.40974623812
2004,277377.3041742649
2005,232481.91813539815
2006,229184.44277571185
2007,241250.14909138685
2008,245169.73060157956
2009,205361.39701553943
2010,189966.23546754508
2011,130413.08193254983
2012,177714.67902183192
2013,180009.19506514378
2014,185152.15483329154
2015,222781.36434359828
2016,196438.18198846598
2017,191089.5085685753
2018,110740.07495804943
2019,142030.52911450074
2020,65774.43625332648
2021,103119.81935107894
2022,234262.43695637546
2023,139807.84069274084
2024,293492.8885343546
2025,355583.889684443
2026,180168.91648956176
2027,165637.63194610632
2028,157134.6493908158
2029,173919.3498785819
2030,252982.14178889463
2031,236072.88688648047
2032,265172.7084216651
2033,246309.36159057295
2034,185317.38766941166
2035,231490.6147827969
2036,203984.49763247612
2037,222669.92605396066
2038,309940.8253584192
2039,246183.2431189152
2040,328217.0497305982
2041,294911.65360708686
2042,213490.87807092853
2043,165992.97616657327
2044,181124.30628330936
2045,200968.46203318596
2046,151614.67335306722
2047,128950.18904490446
2048,147653.52353763577
2049,135160.85903968918
2050,157404.61630883763
2051,95242.68342461454
2052,120687.82540381272
2053,149991.67136080575
2054,84603.84903527575
2055,170279.74255409656
2056,139863.24991490718
2057,100227.50309461192
2058,205208.71985297007
2059,130088.89890142344
2060,174131.855574359
2061,163467.37073752552
2062,116698.02671731915
2063,121300.55316419757
2064,132349.33116782721
2065,122758.99924570695
2066,161063.28997154415
2067,105742.65495183412
2068,142689.68044240022
2069,62584.86496687075
2070,109700.29526790054
2071,92509.02869955316
2072,147643.4463443238
2073,113332.65250019348
2074,153352.9114749427
2075,171359.1285363028
2076,132824.43091655063
2077,157172.27272511824
2078,126914.32825819514
2079,132850.90049529806
2080,115079.27838160776
2081,122846.72573214333
2082,127882.82524841008
2083,151154.2119411231
2084,102752.83007516566
2085,103175.9639208799
2086,96206.07547383374
2087,104313.36884991926
2088,93649.12619138902
2089,87973.30317648983
2090,118571.42259883575
2091,107906.00038729023
2092,128398.53108868768
2093,127849.3971264314
2094,110606.61096433338
2095,170515.3742765376
2096,89055.81556884549
2097,107337.35022938994
2098,151660.62898306546
2099,36636.75207430241
2100,52461.54051376731
2101,107597.14692067631
2102,117800.27781353239
2103,101918.6281098359
2104,134656.71233250122
2105,142348.54809974247
2106,49281.32096590985
2107,190281.7731411437
2108,119783.31153103925
2109,106546.75274022596
2110,94239.87346067975
2111,129215.67896780715
2112,145552.0420250112
2113,128356.57544461536
2114,113122.51691233253
2115,168567.6677760526
2116,132438.6194893888
2117,155949.27664874605
2118,137144.7641749219
2119,114302.52493445307
2120,124525.64950508502
2121,111226.48273796032
2122,118700.01854422246
2123,85729.71652003017
2124,176345.54979351474
2125,125238.49186888008
2126,171669.8418214167
2127,168993.5934808039
2128,128138.55801725748
2129,76541.4724512194
2130,131977.2673398609
2131,126660.32939986058
2132,104599.02393716961
2133,119593.59010396298
2134,119541.04559762336
2135,121809.97006854933
2136,64605.918459288514
2137,95840.2444319968
2138,127833.11486565706
2139,137752.52323207253
2140,147639.76408148574
2141,173396.43518440015
2142,125753.96567460347
2143,151632.59211269664
2144,150395.60759238846
2145,140924.20705332467
2146,177908.69058200353
2147,168339.53785798664
2148,130802.37847753975
2149,142853.83369371426
2150,242252.6136110019
2151,129664.0720070537
2152,196611.00536988673
2153,188193.76492265915
2154,83507.84673425165
2155,133802.39277921582
2156,242778.10493056718
2157,230317.11732601604
2158,254163.03964108034
2159,218494.25424154432
2160,187574.44624583947
2161,228762.1412935937
2162,358201.39439757087
2163,347844.3201789686
2164,250899.6567979999
2165,208860.19391931957
2166,163639.3024687445
2167,227004.77360089155
2168,180339.0191025946
2169,191067.07363631213
2170,206147.55977673733
2171,156745.1071358022
2172,145208.83690282542
2173,186810.388751415
2174,214096.14787188722
2175,264496.73310075235
2176,317903.57183707063
2177,248115.16126335118
2178,209152.18525710862
2179,127442.53141778664
2180,203805.86599690528
2181,196067.88182711936
2182,219487.6523009072
2183,194555.64510222818
2184,125235.97239991243
2185,112260.63914280798
2186,131498.56485356306
2187,156543.80019018383
2188,161475.36155870743
2189,270592.5948136947
2190,76105.64422972358
2191,38370.825716405365
2192,85724.61700914352
2193,131611.15945779075
2194,91933.16406958859
2195,86890.81116378616
2196,108910.8008406623
2197,124165.60243055105
2198,154084.32774734235
2199,174771.88803016258
2200,146391.21200594632
2201,159355.890805404
2202,199738.47237849634
2203,154853.80744260148
2204,188002.71535501332
2205,134868.40889217408
2206,145462.82585167242
2207,261074.22984867028
2208,249681.34842740648
2209,258844.33062586645
2210,128828.78379128824
2211,123817.39276404699
2212,121642.35985051328
2213,107219.97722077835
2214,137965.61188256965
2215,100639.24569456239
2216,140022.69351699596
2217,46369.77736240139
2218,58240.73207562357
2219,69764.7086194191
2220,30883.12882382865
2221,350184.68414935947
2222,313527.94355606707
2223,281351.71918960556
2224,210029.24176307218
2225,113541.64530963637
2226,174139.67634432483
2227,185147.58006485377
2228,298560.9027089224
2229,243293.1589262831
2230,153096.26125649898
2231,220052.0705159135
2232,189217.95577199047
2233,187808.4307177941
2234,256839.37559888695
2235,234623.98205939683
2236,242614.02031429668
2237,293411.36151966546
2238,219236.02356340244
2239,87661.17188236018
2240,153794.19253483758
2241,123252.315187473
2242,115830.36221788844
2243,125651.4436152153
2244,100164.28117562458
2245,119606.59862300829
2246,130980.11721298628
2247,129062.67625623883
2248,121588.41092074153
2249,109522.91711461052
2250,121725.04861761653
2251,95434.4671115287
2252,179948.73601823128
2253,171314.125652175
2254,190438.1080677949
2255,183875.76534719078
2256,167482.69748252718
2257,213848.35813169464
2258,152307.28155350394
2259,181434.81966142703
2260,182713.7341358916
2261,231169.75690631414
2262,246444.14698474584
2263,393263.2536383802
2264,439894.34415739763
2265,153608.28372182464
2266,332083.21999913815
2267,371639.9451288559
2268,407321.38049868937
2269,160783.80461226706
2270,192239.245911177
2271,207445.6710911918
2272,193692.0820049912
2273,155057.34051442446
2274,183808.34519351553
2275,153667.15877280792
2276,193693.45691316904
2277,172234.6111879597
2278,148966.6478511007
2279,135713.66723184873
2280,99880.6821799642
2281,143235.74566748974
2282,160524.48838243954
2283,112552.85453108005
2284,129835.2578144698
2285,139529.24322832914
2286,119356.2508091928
2287,384173.85979132133
2288,304159.1529842772
2289,330219.1722236163
2290,425778.0424151784
2291,356996.3427039003
2292,410703.5143917707
2293,438340.5513937003
2294,394788.9446989711
2295,456680.34830198437
2296,255643.8459838993
2297,391517.6455727593
2298,386025.8653517036
2299,345918.59182885673
2300,320306.9448163161
2301,348019.62495936383
2302,257844.89800249002
2303,251205.84419354607
2304,252101.72250687066
2305,205395.98992934483
2306,194272.03673656544
2307,205247.4198958658
2308,227666.9245278662
2309,302603.4848060474
2310,215219.54033907523
2311,205693.58330762954
2312,186900.51200954648
2313,169083.08657967925
2314,182325.15649081516
2315,184518.1111476105
2316,205035.3721447749
2317,188845.65862933564
2318,183306.70057888707
2319,187040.43674515668
2320,184267.343932263
2321,236761.16220294885
2322,202492.38411690752
2323,202532.1713709391
2324,192445.51809892422
2325,210472.22868027378
2326,183129.841764014
2327,197031.40158680352
2328,217292.4974657152
2329,192858.56158250498
2330,183846.10010796832
2331,326892.0384105026
2332,389973.89089859766
2333,316729.1831173758
2334,277594.6845904093
2335,313759.23287246353
2336,311047.7391337815
2337,191515.120110726
2338,241742.56587369673
2339,214326.8281868881
2340,376461.1583839557
2341,210782.32956906033
2342,227399.9009854422
2343,222139.6835721076
2344,214733.24904533432
2345,218736.02810957617
2346,223853.54886939455
2347,207561.29196760544
2348,249165.2105709859
2349,211608.141208109
2350,320099.5948318138
2351,280171.58431211335
2352,236525.78485965813
2353,249709.51377222754
2354,156473.09157257577
2355,145920.93246111303
2356,144777.63266560962
2357,189174.48262943426
2358,200552.88233988572
2359,119601.98024383408
2360,117486.1167333532
2361,152975.73972831576
2362,241386.26266706633
2363,154597.51708765194
2364,177931.28048915134
2365,199324.58343332607
2366,200487.39027664586
2367,218256.72414591766
2368,228037.03161598815
2369,215695.99240683016
2370,176923.1443072929
2371,158936.52294031036
2372,210693.91172645558
2373,307950.73613249057
2374,325719.11747003195
2375,246145.53424559793
2376,281514.17225635366
2377,322889.08981443616
2378,162638.5355511554
2379,199443.65782960682
2380,131099.99900485683
2381,164341.24352074627
2382,211990.5778192821
2383,191379.37685827716
2384,226221.52062899593
2385,162594.55992483444
2386,128689.75559709474
2387,127047.26194948304
2388,99916.78454428862
2389,112265.23461377167
2390,174778.01796256864
2391,146094.65255801604
2392,119900.05647168329
2393,179662.3210478221
2394,148642.09868556066
2395,211936.232129705
2396,139662.53493673395
2397,195759.28884886837
2398,138862.84056704128
2399,73460.26470571427
2400,73578.04355015486
2401,134491.1016902658
2402,136435.04102070906
2403,142411.79623627325
2404,149197.42160152007
2405,143780.97203909603
2406,144236.1541359753
2407,129126.8394211636
2408,133477.45792934817
2409,109944.45450084313
2410,175825.5546669373
2411,117215.31645152633
2412,158001.6216966278
2413,126052.24132428272
2414,161515.0861047279
2415,133707.38639566625
2416,134934.2765417595
2417,138206.50828464498
2418,140041.5537075543
2419,128393.13518381209
2420,133138.49227520853
2421,134167.3032497372
2422,98285.59212029664
2423,119185.51395117716
2424,138612.04167697593
2425,195853.2187048508
2426,132557.04737978557
2427,136453.04611156476
2428,191218.1625275126
2429,99016.7985388395
2430,126589.66820361995
2431,97525.69305810193
2432,169227.66384130847
2433,169003.61873357533
2434,154387.33392494213
2435,181443.00599574597
2436,104642.80744123479
2437,88221.11033653599
2438,109252.59967437107
2439,82435.21139710068
2440,131555.01732708912
2441,99963.53270681197
2442,92619.21634999072
2443,139768.16452107104
2444,115041.16796240496
2445,86773.36306799974
2446,131040.4670357783
2447,194987.5123522232
2448,143681.09123501545
2449,113702.15290891854
2450,163170.81868983462
2451,126556.05326689052
2452,205888.54783477457
2453,84721.23863088127
2454,98068.76099849201
2455,118587.26284683766
2456,145354.62273415498
2457,161756.0998264057
2458,155922.71253885794
2459,123535.69676243304
2460,150072.276527525
2461,145670.3704166457
2462,130629.46285998687
2463,136739.87585318138
2464,186041.8049472153
2465,146102.5567246794
2466,136856.3032025052
2467,120896.27935892096
2468,106635.74894772781
2469,99451.99746128751
2470,199731.9582744974
2471,212229.83217809585
2472,163968.18951050588
2473,124461.56649605025
2474,64998.58757432681
2475,198014.27765137327
2476,110581.61798273938
2477,107498.28429307
2478,137162.80370649212
2479,103730.35024526744
2480,158250.0920687831
2481,129716.39059740849
2482,104003.18350833311
2483,106202.50945653726
2484,128310.1283607836
2485,131147.46604020084
2486,154229.33489876887
2487,189891.52388177832
2488,176021.8845164325
2489,161994.1327524866
2490,146683.30189716534
2491,79307.63471209473
2492,186296.17330172897
2493,158104.29051139127
2494,148652.38207441225
2495,67564.27603752713
2496,214312.84075640122
2497,156305.77540449495
2498,127277.17131042603
2499,78864.50727976265
2500,97375.55444341473
2501,145051.4892317242
2502,142154.1067698781
2503,113230.96462902092
2504,188588.69128840428
2505,233117.86294449816
2506,245358.00443308262
2507,268908.1891205667
2508,244991.20947535502
2509,216732.38035496834
2510,211612.52865615106
2511,175041.25798688107
2512,214677.12235507407
2513,215386.34337195402
2514,277742.92815425876
2515,164552.37987272342
2516,180410.87940757567
2517,157578.91311818123
2518,160715.56801160963
2519,263232.46977436764
2520,230043.26582714662
2521,183862.51183495595
2522,217639.9861321484
2523,110084.748016172
2524,144629.54663167076
2525,147992.82491752013
2526,174372.8528941312
2527,137632.3097462698
2528,149918.92519679214
2529,140678.40146492
2530,134943.96133921557
2531,254223.94130512342
2532,215807.11247021848
2533,193725.9439820494
2534,238480.17150392706
2535,255900.62330562054
2536,218297.61833605208
2537,263343.5168749582
2538,188005.09345473157
2539,186646.99047884007
2540,185291.49202726883
2541,175636.0545723814
2542,162033.55683261712
2543,109389.77590500138
2544,111609.41210894551
2545,138969.85059094458
2546,113339.11103473941
2547,141163.2428379557
2548,149106.12411096887
2549,145474.1885484909
2550,552136.5792977795
2551,135510.17795917654
2552,130899.07248303626
2553,62009.47355453091
2554,84083.51025194631
2555,98143.19037596445
2556,92118.71351904227
2557,105918.63087358302
2558,167691.94769289938
2559,146293.04811671586
2560,180377.56780828154
2561,164393.74848945916
2562,160312.853033814
2563,160194.07933712183
2564,203927.1865221299
2565,175119.52983996438
2566,181531.1172452656
2567,141697.65879517584
2568,217082.50805047908
2569,247625.6960449847
2570,118045.54398598932
2571,200378.67868119196
2572,152204.77342917348
2573,217276.10520949526
2574,336437.53147752397
2575,139444.72929078873
2576,121094.61018133533
2577,189906.0657203434
2578,53546.7818233226
2579,25065.842027014514
2580,91144.58980203359
2581,115071.47367754334
2582,106610.54054903632
2583,275913.30088693276
2584,159181.75347502655
2585,181751.42821307274
2586,202946.70963305907
2587,204212.60224650553
2588,124855.97101289066
2589,136357.49291061301
2590,193036.1295872161
2591,217038.6020785075
2592,217512.55030359657
2593,260517.13089338943
2594,185009.59112729348
2595,224829.41567298296
2596,268740.2749556133
2597,211160.19075884853
2598,280634.55664793134
2599,327481.6610476925
2600,145631.70968868225
2601,114519.23457687601
2602,70522.00774992924
2603,89291.84924258394
2604,82496.799720641
2605,68078.73934177434
2606,130732.17485573274
2607,221931.8461628766
2608,187579.37906668027
2609,153235.38110675136
2610,105193.6872630766
2611,133234.51241134852
2612,161280.52589096103
2613,125259.18448308736
2614,114127.48485321508
2615,157630.11168675288
2616,160512.34325155208
2617,201344.23943271526
2618,242838.72932086707
2619,195217.3807828549
2620,190671.0570905805
2621,178951.46817646173
2622,179699.89454350373
2623,233618.08294139555
2624,290916.30886999913
2625,287704.08970819984
2626,172907.12914115837
2627,186338.2205911759
2628,477183.825174237
2629,512013.98520657956
2630,407888.8693388074
2631,454447.43563295784
2632,424351.7206529896
2633,320664.7983179876
2634,435447.6189558088
2635,142121.266258016
2636,168745.9555111793
2637,204849.50291836684
2638,266726.0319824746
2639,188018.12131849577
2640,150914.26377061917
2641,102084.66287697139
2642,157437.58559145476
2643,110569.77327438843
2644,107627.41338185978
2645,109244.39005341652
2646,94364.15464331472
2647,98980.85940029487
2648,128108.02407247439
2649,155491.31551859356
2650,124954.79607924426
2651,138095.60768678557
2652,373200.0634820466
2653,249534.17507814584
2654,282846.7170769073
2655,412463.29434776725
2656,328940.24626311776
2657,352416.07233342994
2658,335975.3414154779
2659,334335.5411893814
2660,367485.39386439207
2661,357700.87104564393
2662,379644.41944876953
2663,278092.7338199832
2664,299885.9111616593
2665,321676.45958893653
2666,288208.1243084688
2667,183910.68776596023
2668,187844.09926103766
2669,184634.56043686383
2670,260797.32124441236
2671,189279.10618714348
2672,193872.90848877458
2673,189177.77098013676
2674,193399.88554470162
2675,193784.83995366076
2676,188358.4810851079
2677,199218.491810885
2678,230055.57691624187
2679,285020.7338556538
2680,296443.7215454491
2681,405564.8154660193
2682,316489.92729849415
2683,478144.8177616969
2684,326798.33423424244
2685,342981.6354907921
2686,245571.47109261298
2687,296662.46565432113
2688,205895.43955059492
2689,219024.3266147004
2690,364011.051869442
2691,198773.2971436505
2692,156943.19800766755
2693,203897.80505987632
2694,138474.40941394938
2695,193399.43013169893
2696,182235.60660422404
2697,181405.87913475776
2698,204309.98324618276
2699,152081.0028049755
2700,134455.67676720786
2701,140129.68790293983
2702,107729.32181590048
2703,119221.20592563043
2704,143547.17386539272
2705,125315.32047704514
2706,90454.11004551066
2707,106546.93808298506
2708,144000.45148547625
2709,113459.71845277725
2710,131512.05872569367
2711,226751.9133819952
2712,440587.2265727854
2713,168857.09648581277
2714,150612.93873998302
2715,163874.0518583173
2716,129994.8173786756
2717,205509.42859109884
2718,234064.0946451427
2719,145007.2915794708
2720,173647.05615416632
2721,120928.64420236903
2722,150133.8121239252
2723,142207.7658340437
2724,119579.03150807801
2725,121470.62090754983
2726,130613.19693908413
2727,185400.19233353762
2728,180996.62573653497
2729,135084.0471140629
2730,146718.45375441178
2731,132072.73048440408
2732,148773.48856600482
2733,144310.79683715588
2734,133187.19931509974
